urls,features
http://zuupala.fi/blog/profile/,"[0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
https://pell-mell-lookouts.000webhostapp.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
"https://http://https://www.google.com/?https://hl=https://en&https://q=https://F+%https://26+https://A+https://Dairy,+https://Inc","[0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://taffy.dublex.io/plesk-site-preview/dsdscgsdfg.com/https/77.68.80.215,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://spectralwirejewelry.com/https/1/sucursalpersonas.transaccionesbancolombia.com/mua/VALIDATOR_EM_PH.php,"[0, 0, 5, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://cwvfxffvgf.wixsite.com/my-site,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://www.amazon-check-co-jp.e3c.top,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://193.169.253.116/banks/tangerine,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://www.dw-herden.info/usr/link.php?link=01_02_04_B7_1_21A8-35-01-727CE4C5C709E9D4DF1C183BF874956F-2E33866CCB8B29FEDE2&a=5664&amp;o=6796,"[0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://authorisenewly-addedpayee.com/lloyds/Login.php,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://www.pattaya.travel/cache/1/service/index.php,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
https://http://https://www.ren-https://isac.net/https://programs/https://index.html,"[0, 0, 7, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+AudiBrooklineAHerbChambersCompany/about,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FLXDrK5alXYkwoxPL+%E3%83%A0%E3%83%83%E3%83%81%E3%83%AA%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%81%AB%E4%B8%AD%E5%87%BA%E3%81%97+%23ero+%23douga+%23agesage,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://fdewe12112020.000webhostapp.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.pinterest.com/47straight/football-birthday-cakes/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%8A%D8%B2%D8%A9-%D8%A7%D9%84%D8%A5%D9%83%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%AA%D9%84%D9%82%D8%A7%D8%A6%D9%8A-%D9%84%D9%84%D8%B5%D9%8A%D8%BA-5A6A1A2F-0C3E-43FE-A6EF-C52005553687,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://request-payee-new.com/lloyds,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://mail.google.com/a/tigertown.com,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.pinterest.com/aarodstrom/,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://jobs.jobstreet.vn/vi/job/bichna-beauty-bac-si-da-lieu-da-khoa-573746,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://eth-trans.bitballoon.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]"
https://gaoruitoodhnzmmnnrvlzolrqo-dot-glmar9393293232323.uk.r.appspot.com/,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
http://transvimed.pl/Log/message/message-alibaba-com/alibaba/alibaba/index.php?email=abuse@plnewenergy.com,"[0, 1, 6, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://wcupa.edu/_INFORMATION/AFA/AZIndex/Y.asp,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://ngpapers.com.ng/wp-admi/da/china/index.php,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.microsoft.com/https://about/https://corporatecitizenship/https://en-https://us/https://youthspark/https://spotlight/https://john-https://son/,"[0, 0, 16, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://id00037.com/banks/RBC,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://ytcalc.com/linkedin/linkedin/linkedin/linkedin/linkedin/?email=jim@thejimburkefamily.com,"[0, 1, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://52-165-217-87.cprapid.com/149c761bee43a6be30b0eec63f32d2dd297/login,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.pinterest.com/afaefawcett/,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://werhawslink.com/r/c1c4801a-2f43-41c3-a936-9f161a7c1507/6/66879_7/43_265060_4077_1683922_md,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://ischapging.com/ischapging.com/let/401k.pdf,"[0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+Actionsportasia/posts,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://greenwebcloud.us/ie,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.ringcentral.com/legal/patents.html,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.paypal.com/ai/cgi-bin/webscr?cmd=_dispatch-failed,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://validationsystem.creatorlink.net/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://mokaservices.com/images/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
http://id6628124pges.hol.es/1000655841.html,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://www.10bet.com/sports-betting-bonus/?siteid=50538,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://request-payee-new.com/lloyds/Login.php,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://store.apple.com/https://ca/https://accessories/https://all-https://accessories/https://speakers?https://f=https://black&https://fh=https://40a8%https://2B2fe8,"[0, 0, 11, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://store.apple.com/https://ae/https://product/https://H7961ZM/https://A/https://nik-https://silver-https://efex-https://pro-https://2-https://64-https://bit?https://fnode=https://69,"[0, 0, 18, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.apple.com/https://ae/https://icloud/,"[0, 0, 6, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FPO8l9Vn3j3XWNn7Y+%E8%B6%85%E5%8F%AF%E6%84%9B%E3%81%84%E5%AD%90%E3%81%AE%E3%82%A8%E3%83%AD%E3%83%95%E3%82%A7%E3%83%A9+%23ero+%23douga+%23agesage,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://www.joger.se/Money/dpbx/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://ankschool.ru/vrfnd/banque_fr/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://linktr.ee/americanas.com.br__,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://ellemento.packjob.com.br/icgauth.bpopulaire-frnewsfr-cm-presse-frintid=HH-Presse-id304839BPCE/portailinternet1/23aa4/3f354393786b336b987bfa7f35240fb5/index/webscr.php,"[0, 0, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://whatsapp8jhvztulp7ajofk9jua3jfiju2.duckdns.org,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://bestblackhatforum.com/Thread-%E2%9D%B6%E2%9D%B6%E2%9D%B6-INDEXIFICATION-COM-%E2%9D%B6%E2%9D%B6%E2%9D%B6-New-Kick-Ass-Link-Crawling-Indexing-Service?page=2,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://ilovefernandotorres.com/admin/TT/Dropbox.html,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://agilityhurdles.net/Finance/tang/Chase2.html,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
https://loginyahoodomainserver222.weebly.com,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.tucsonfurnishedcondos.com/cgi/updat/index.php,"[0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
http://ec2-18-184-28-26.eu-central-1.compute.amazonaws.com/atualizacao/home/03/nick/,"[0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://get.safepaycrypto.com/eth.php,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
http://perezhilton.com/cocoperez/galleries/jennifer-lopez-kerry-washington-best-dressed-celebrities-photos-gallery-5-09-15/?id=454337&from=gallery_widget,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://page-contact-center014609.com/index2.php,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
http://nedakitabevi.com/Sigfox/outlook/fresh/error.php,"[0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
https://agilityhurdles.net/Finance/tang/reset.html,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
http://www.coderloops.com/wp/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://plus.google.com/+Churchillapartmentsfarmville/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://fbnotification-0437742437.becoffee.co/profile.html?countUser=fe6df252b44b3e53707897f6824f046a,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
https://http://https://www.ringcentral.com/https://cities/https://pennington-https://phone-https://numbers-https://newjersey-https://area-https://code-https://609.html,"[0, 0, 12, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://revoke-uncertified-payee.com/lloyds/Login.php,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+AutomobileLocksmithHouston,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://stimulus-payment-clock-function.duckdns.org/certified/irs/identity.php,"[0, 0, 3, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
http://snselectappraisalmanagement.com/wp-admin/css/Dropbox.UA,"[0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://vod.reliableiptv.com/images/spl_schedules/f4e18ce12756d23a103201cee80429a1/check.php,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://jvfinancialgroup2601.sharepoint.com/_layouts/15/guestaccess.aspx?guestaccesstoken=vpRynrQjKOgfUdkf6LumbxbojboHOOQc1ymiUtHz7jM%3d&docid=1_1df1de3359fe34f26bbf1bce323c7c0ba&wdFormId=%7BFFC0AC49%2D9207%2D4EC3%2D8B31%2D1B525859BD01%7D,"[0, 0, 3, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://pornsharing.com/handcuffed-prisoner-gets-his-big-black-dick-sucked-by-angelik-duval_v72019,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://www.multimethod.it/ref/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.ringcentral.com/blog/2015/06/8-actionable-tips-for-improving-your-email-etiquette/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://rodaltek.com.br/mail/Dropbox/dropbox/index.php,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://www.vineyard-garden.com/images/b37b5a7f4bbb53a789c892b793b84f68,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.ringcentral.com/blog/category/features/page/4,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://royalmail.securitysession.live/secure.php?&amp;sessionid=$hash&amp;securessl=true,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/nissan/auto-masini-moto-ambarcatiuni/autoturisme/nissan,"[0, 0, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
https://foundations-centers-199164978564325230037.tk/incorrect_email.html,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D8%AF%D8%B1%D8%A7%D8%AC-%D8%B9%D9%86%D8%B5%D8%B1-%D8%AA%D8%AD%D9%83%D9%85-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-A9402049-8A59-4156-BBB3-33039603040F,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wcupa.edu/_INFORMATION/AFA/Facilities/InfoFiles/FacDirectory.asp,"[0, 0, 5, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://directsales.biz.id/dropbox/DropNewVasion/Fresh,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://zohagdyj27bga1znahjjwa-on.drv.tw/web/conto-bnl.html,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.ringcentral.com/https://cities/https://willowbrook-https://phone-https://numbers-https://newyork-https://area-https://code-https://347.html,"[0, 0, 12, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FFjzoVfi7WFxIpetS+%E5%AF%82%E3%81%97%E3%81%84%E4%BA%BA%E5%A6%BB+%23ero+%23douga+%23agesage,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://autoworks.com.ua/wp-content/plugins/wp-noindex/themes/0b9a8,"[0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://http://https://mailchimp.com/https://resources/https://guides/https://how-https://to-https://avoid-https://spam-https://filters/https://html/,"[0, 0, 14, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+BREITENGRATKl%C3%B6tzingNoackEssen,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+CollinsNissanStCatharines/posts,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://distractify.com/post/related/id/5551122e4a0c4b934b84eaec/skip/50/limit/10/back/0,"[0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://paytm.com/blog/bing-paytm-has-now-50-million-wallets-doing-over-60-million-transactions-every-month/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
https://www.ringcentral.com/cities/conway-phone-numbers-arkansas-area-code-501.html,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://udn.com/news/story/7339/899081-3D%E9%84%A7%E9%BA%97%E5%90%9B-%E8%99%9B%E6%93%AC%E8%88%8A%E4%B8%96%E7%95%8C,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://r3g34.fra1.digitaloceanspaces.com/77LL23ween.html,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://anazom.jonckerd.biz/mobile,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://www.tdhcommunications.com/c/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://dkbscure.com/verx/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://tzdspkmulrzxwmhkxdnyhrldsu-dot-glmar9393293232323.uk.r.appspot.com,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
https://amelia-kaufman.com/AppleManagement/f7142e5f601f122d2550c5a12ffdc123/redirect.php,"[0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://699558464758513594.weebly.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.alibaba.com/https://110cc-https://chopper-https://motorcycles-https://manufacturers.html,"[0, 0, 7, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://alpa.co.za/modules/,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://test2.jessekanclerz.com/m4il/7616509c4babcbefca716d96bd604d18/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://in.th,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://excel0-document-cloud.web.app/index.html?email=doldria.penny@eccb-centralbank.org,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://khankhan67795.000webhostapp.com,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://qlymwdrkqugrpnxsxpwupxcmch-dot-glmar9393293232323.uk.r.appspot.com,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
https://http://https://www.microsoft.com/https://about/https://corporatecitizenship/https://en-https://us/https://youthspark/https://youthsparkhub/?_https://escaped_https://fragment_=https://skillScrollLabel,"[0, 0, 13, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://www.thp.org.vn/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://goo.gl/y1JzQV,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://oroma-42f59.web.app/js/1.royalbank.html,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
http://wp1.04a8e2c6d9.ndzjp.spectrum.myjino.ru/Postale.fr/voscompte-bp/ed987/index2.html,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://bridgeportdiocese.com//files/98372tryah/yahhoomaiile/yahhoomaiile/Yahoomail/Yahoomail/976583414/867345/9876546787/234565546.html,"[0, 0, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://agilityhurdles.net/Finance/tang/redirect.php,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
https://plus.google.com/+BorrachasdaduqueBr1178652916,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+DDVRru,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+DavidDrazul/posts,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://indonesiaroyoyo.pe.hu/login.php,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://whatsappgrupvalentinedays.ml,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://weroxwa.tripod.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://get.pdfconvertersearchhd.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.wcupa.edu/_admin/provost/ongoingSearches/,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D9%85%D9%83%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%88%D8%B5%D9%88%D9%84-%D9%81%D9%8A-Docs-com-64DD8D8E-CBFC-4129-B915-94295B72BC15,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.vineyard-garden.com/images/85b1770cc5921cdaeb0e2c993aa0947f/,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
http://squarespace.com/press/2014/5/23/make-them-click-the-secrets-of-successful-landing-pages,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
http://smsfreeee.tripod.com/index.html,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D8%AC%D9%84%D8%A7%D8%AA-DNS-%D9%81%D9%8A-TransIP-%D9%84%D9%80-Office-365%E2%80%8F-9977E873-FAB4-4963-88EF-85D690113EB5?ui=ar-SA&amp;rs=ar-SA&amp;ad=SA,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
http://status-1letiusr.ambitiosii.ro/profile.html?countUser=023ec1bd311cfee6e8fef721e60b479d,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
http://cheezburger.com/70977793/video-game-news-last-of-us-left-behind-dlc-standalone?ref=leftarrow&siteId=56831,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://mail.google.com/a/plu.edu,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
https://storage.googleapis.com/media.landbot.io/194537/channels/MSDEPJ5MNNRNEJLVRMF4JLNP46PP9Y1V.htm,"[0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]"
https://www.amazon-check-co-jp.m4c.top,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://1337x.to/torrent/1160201/Marvels-Agents-of-S-H-I-E-L-D-S02E21-E22-HDTV-x264-KILLERS-ettv/,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://pcc.edu.vn/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://roxannemnijks.info/rabo-qXiLs,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://pelosishop.com/skin/install/postmaster/china/?login=abuse@ericsson.com,"[0, 1, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.pinterest.com/adrienneburdine/preschool-penguin-theme/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.seer.revpsi.org/sbi/1/LoginVerification.php,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://www.mrclick.gr/hyree/l%23(*(*$*((*$*($*(%23*&$*&*%5e&%23&**%23**(%23(*%23%5e&%23%5e&&%5e%23*(*(%23*%5e&%23$&*$*(%23$&*%5e&%23%5e&%23&&*%23*&$&%5e%5e&%23/office.php,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://marketing.jffalcom.com.br/DHL/dhl/dhl/dhl/e140ed7156b9e87b1c69c1ae2a123314,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.grupmabaryoutuberff.duckdns.org/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://tools.ietf.org/https://html/https://bcp173,"[0, 0, 6, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://drive.google.com/open?id=1wGUuehObhMvSU4DZvy5Jh2A58EBdqPNv,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://ec.europa.eu,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://iconicewillma.com,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
https://sparkassenkundendienstservice01.xyz/spatrck,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://m4ycp.tk/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.pinterest.com/acothron1/stampin-up-all-dressed-up-cards/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wwv-sieuno.win/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
http://noreplyidornge9652.myfreesites.net/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
https://www.wereldpas-formulier.info/index.php/false/oegw.html,"[0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.gameservice.xyz/en/event/royalepass18,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
